"date","sentiment"
"2014-06-24","-0.006472491909385114"
"2014-06-25","0.011538461538461539"
"2014-06-26","-0.00975609756097561"
"2014-06-27","-0.02336448598130841"
"2014-06-28","0.06722689075630252"
"2014-06-29","0.288135593220339"
"2014-06-30","-0.07758620689655173"
"2014-07-01","0.13744075829383887"
"2014-07-02","0.04205607476635514"
"2014-07-03","-0.06282722513089005"
"2014-07-04","-0.128"
"2014-07-05","0.2692307692307692"
"2014-07-06","0.09090909090909091"
"2014-07-07","-0.05185185185185185"
"2014-07-08","-0.15272727272727274"
"2014-07-09","-0.41983695652173914"
"2014-07-10","-0.13496932515337423"
"2014-07-11","0.038348082595870206"
"2014-07-12","0.14285714285714285"
"2014-07-13","0.014492753623188406"
"2014-07-14","-0.4064498933901919"
"2014-07-15","-0.255960729312763"
"2014-07-16","-0.0202808112324493"
"2014-07-17","-0.13552361396303902"
"2014-07-18","-0.06571428571428571"
"2014-07-19","-0.1836734693877551"
"2014-07-20","0.06756756756756757"
"2014-07-21","-0.054474708171206226"
"2014-07-22","-0.12162162162162163"
"2014-07-23","-0.06451612903225806"
"2014-07-24","0.11627906976744186"
"2014-07-25","-0.1618798955613577"
"2014-07-26","0.011764705882352941"
"2014-07-27","0.07476635514018691"
"2014-07-28","-0.13541666666666666"
"2014-07-29","0.2647058823529412"
"2014-07-30","-0.061488673139158574"
"2014-07-31","-0.04710144927536232"
"2014-08-01","-0.290519877675841"
"2014-08-02","-0.3"
"2014-08-03","-0.052083333333333336"
"2014-08-04","-0.12692307692307692"
"2014-08-05","-0.41785714285714287"
"2014-08-06","-0.1487603305785124"
"2014-08-07","0.04491017964071856"
"2014-08-08","0.0035971223021582736"
"2014-08-09","0.2903225806451613"
"2014-08-10","0.1724137931034483"
"2014-08-11","-0.09956709956709957"
"2014-08-12","-0.07534246575342465"
"2014-08-13","0.08764940239043825"
"2014-08-14","0.0036496350364963502"
"2014-08-15","0.10043668122270742"
"2014-08-16","0.26785714285714285"
"2014-08-17","0.30158730158730157"
"2014-08-18","0.029556650246305417"
"2014-08-19","-0.17857142857142858"
"2014-08-20","-0.27564102564102566"
"2014-08-21","-0.04609929078014184"
"2014-08-22","-0.21069182389937108"
"2014-08-23","0.05952380952380952"
"2014-08-24","0.0684931506849315"
"2014-08-25","0.23497267759562843"
"2014-08-26","-0.021604938271604937"
"2014-08-27","0.03773584905660377"
"2014-08-28","0.15025906735751296"
"2014-08-29","0.21641791044776118"
"2014-08-30","0.5542168674698795"
"2014-08-31","0.3770491803278688"
"2014-09-01","0.06862745098039216"
"2014-09-02","0.02843601895734597"
"2014-09-03","-0.022598870056497175"
"2014-09-04","0.043478260869565216"
"2014-09-05","-0.058823529411764705"
"2014-09-06","0.11538461538461539"
"2014-09-07","0.03260869565217391"
"2014-09-08","0.1308411214953271"
"2014-09-09","-0.05803571428571429"
"2014-09-10","0.06912442396313365"
"2014-09-11","0.1036036036036036"
"2014-09-12","0.13580246913580246"
"2014-09-13","0.3473684210526316"
"2014-09-14","0.056179775280898875"
"2014-09-15","0.04198473282442748"
"2014-09-16","0.0743801652892562"
"2014-09-17","0.10176991150442478"
"2014-09-18","-0.0761904761904762"
"2014-09-19","-0.2581699346405229"
"2014-09-20","-0.057692307692307696"
"2014-09-21","-0.02857142857142857"
"2014-09-22","-0.23636363636363636"
"2014-09-23","-0.1111111111111111"
"2014-09-24","-0.06382978723404255"
"2014-09-25","-0.014084507042253521"
"2014-09-26","-0.055793991416309016"
"2014-09-27","0.3"
"2014-09-28","0.38461538461538464"
"2014-09-29","0.08783783783783784"
"2014-09-30","0.00816326530612245"
"2014-10-01","-0.20512820512820512"
"2014-10-02","0.0"
"2014-10-03","-0.2912280701754386"
"2014-10-04","-0.08620689655172414"
"2014-10-05","-0.020618556701030927"
"2014-10-06","-0.35714285714285715"
"2014-10-07","-0.05714285714285714"
"2014-10-08","-0.3118279569892473"
"2014-10-09","-0.16778523489932887"
"2014-10-10","0.05"
"2014-10-11","0.21686746987951808"
"2014-10-12","0.28"
"2014-10-13","0.10084033613445378"
"2014-10-14","-0.17255297679112008"
"2014-10-15","-0.3396584440227704"
"2014-10-16","-0.1686046511627907"
"2014-10-17","0.09223300970873786"
"2014-10-18","0.02654867256637168"
"2014-10-19","0.3090909090909091"
"2014-10-20","-0.10655737704918032"
"2014-10-21","0.004201680672268907"
"2014-10-22","0.07582938388625593"
"2014-10-23","-0.17928286852589642"
"2014-10-24","-0.1222707423580786"
"2014-10-25","0.2638888888888889"
"2014-10-26","0.26605504587155965"
"2014-10-27","-0.07024793388429752"
"2014-10-28","-0.09359605911330049"
"2014-10-29","-0.04291845493562232"
"2014-10-30","-0.39337175792507206"
"2014-10-31","-0.3492063492063492"
"2014-11-01","-0.056074766355140186"
"2014-11-02","0.38271604938271603"
"2014-11-03","-0.012987012987012988"
"2014-11-04","-0.14444444444444443"
"2014-11-05","0.1510204081632653"
"2014-11-06","0.0"
"2014-11-07","-0.017857142857142856"
"2014-11-08","0.17142857142857143"
"2014-11-09","-0.009009009009009009"
"2014-11-10","-0.06607929515418502"
"2014-11-11","-0.26258992805755393"
"2014-11-12","-0.44025157232704404"
"2014-11-13","-0.11301369863013698"
"2014-11-14","-0.1483050847457627"
"2014-11-15","0.022988505747126436"
"2014-11-16","0.08163265306122448"
"2014-11-17","0.004672897196261682"
"2014-11-18","0.10884353741496598"
"2014-11-19","-0.23404255319148937"
"2014-11-20","-0.45489443378119004"
"2014-11-21","-0.2849002849002849"
"2014-11-22","-0.10404624277456648"
"2014-11-23","-0.045454545454545456"
"2014-11-24","-0.28484848484848485"
"2014-11-25","-0.031026252983293555"
"2014-11-26","-0.01098901098901099"
"2014-11-27","-0.0875"
"2014-11-28","0.05813953488372093"
"2014-11-29","0.02564102564102564"
"2014-11-30","0.08080808080808081"
"2014-12-01","-0.08298755186721991"
"2014-12-02","-0.16181229773462782"
"2014-12-03","-0.03515625"
"2014-12-04","-0.036585365853658534"
"2014-12-05","-0.0744336569579288"
"2014-12-06","0.19718309859154928"
"2014-12-07","0.3140495867768595"
"2014-12-08","-0.08266666666666667"
"2014-12-09","-0.4541607898448519"
"2014-12-10","-0.3283582089552239"
"2014-12-11","-0.2074468085106383"
"2014-12-12","-0.0841025641025641"
"2014-12-13","-0.06288532675709001"
"2014-12-14","-0.028315946348733235"
"2014-12-15","-0.0864600326264274"
"2014-12-16","0.02680965147453083"
"2014-12-17","0.06082289803220036"
"2014-12-18","-0.011363636363636364"
"2014-12-19","0.2213855421686747"
"2014-12-20","0.1732283464566929"
"2014-12-21","0.21739130434782608"
"2014-12-22","-0.004"
"2014-12-23","0.13615023474178403"
"2014-12-24","0.08421052631578947"
"2014-12-25","-0.5036496350364964"
"2014-12-26","-0.11827956989247312"
"2014-12-27","0.0"
"2014-12-28","0.14189189189189189"
"2014-12-29","0.08333333333333333"
"2014-12-30","0.18354430379746836"
"2014-12-31","0.0967741935483871"
"2015-01-01","0.24705882352941178"
"2015-01-02","0.15942028985507245"
"2015-01-03","-0.0684931506849315"
"2015-01-04","0.2987012987012987"
"2015-01-05","-0.14705882352941177"
"2015-01-06","-0.07508532423208192"
"2015-01-07","-0.11654135338345864"
"2015-01-08","0.051181102362204724"
"2015-01-09","-0.1875"
"2015-01-10","-0.22105263157894736"
"2015-01-11","-0.18115942028985507"
"2015-01-12","-0.14324324324324325"
"2015-01-13","-0.15513126491646778"
"2015-01-14","-0.24498886414253898"
"2015-01-15","-0.37387836490528414"
"2015-01-16","-0.4224137931034483"
"2015-01-17","-0.2936170212765957"
"2015-01-18","0.06341463414634146"
"2015-01-19","-0.0330188679245283"
"2015-01-20","-0.08304498269896193"
"2015-01-21","-0.08833922261484099"
"2015-01-22","-0.22264150943396227"
"2015-01-23","-0.10784313725490197"
"2015-01-24","-0.010869565217391304"
"2015-01-25","0.008928571428571428"
"2015-01-26","0.0"
"2015-01-27","-0.13592233009708737"
"2015-01-28","-0.17073170731707318"
"2015-01-29","-0.187683284457478"
"2015-01-30","-0.2743362831858407"
"2015-01-31","0.014388489208633094"
"2015-02-01","-0.0423728813559322"
"2015-02-02","-0.010256410256410256"
"2015-02-03","0.05263157894736842"
"2015-02-04","-0.10726643598615918"
"2015-02-05","-0.045936395759717315"
"2015-02-06","0.07307692307692308"
"2015-02-07","0.26356589147286824"
"2015-02-08","0.22"
"2015-02-09","-0.14489795918367346"
"2015-02-10","-0.17688266199649738"
"2015-02-11","-0.14393939393939395"
"2015-02-12","-0.07547169811320754"
"2015-02-13","-0.1568627450980392"
"2015-02-14","-0.009852216748768473"
"2015-02-15","0.2751677852348993"
"2015-02-16","0.06293706293706294"
"2015-02-17","-0.13975155279503104"
"2015-02-18","0.030973451327433628"
"2015-02-19","0.19206680584551147"
"2015-02-20","-0.17894736842105263"
"2015-02-21","0.08305647840531562"
"2015-02-22","0.05511811023622047"
"2015-02-23","-0.030303030303030304"
"2015-02-24","-0.07163323782234957"
"2015-02-25","-0.07886435331230283"
"2015-02-26","-0.09803921568627451"
"2015-02-27","0.0034129692832764505"
"2015-02-28","-0.13513513513513514"
"2015-03-01","-0.012738853503184714"
"2015-03-02","-0.13320825515947468"
"2015-03-03","-0.15613825983313467"
"2015-03-04","-0.14717741935483872"
"2015-03-05","-0.3005008347245409"
"2015-03-06","-0.20610687022900764"
"2015-03-07","0.15463917525773196"
"2015-03-08","0.04081632653061224"
"2015-03-09","0.021739130434782608"
"2015-03-10","0.013623978201634877"
"2015-03-11","0.008665511265164644"
"2015-03-12","-0.08653846153846154"
"2015-03-13","0.023980815347721823"
"2015-03-14","0.13793103448275862"
"2015-03-15","-0.1111111111111111"
"2015-03-16","0.03686635944700461"
"2015-03-17","-0.3544973544973545"
"2015-03-18","-0.29734848484848486"
"2015-03-19","-0.23501199040767387"
"2015-03-20","-0.2756598240469208"
"2015-03-21","-0.08743169398907104"
"2015-03-22","-0.32954545454545453"
"2015-03-23","-0.3425076452599388"
"2015-03-24","-0.11475409836065574"
"2015-03-25","-0.32701421800947866"
"2015-03-26","-0.3704600484261501"
"2015-03-27","-0.25"
"2015-03-28","-0.07296137339055794"
"2015-03-29","-0.03932584269662921"
"2015-03-30","-0.11827956989247312"
"2015-03-31","-0.0456989247311828"
"2015-04-01","0.03625377643504532"
"2015-04-02","-0.04304635761589404"
"2015-04-03","0.06043956043956044"
"2015-04-04","0.2028985507246377"
"2015-04-05","-0.034482758620689655"
"2015-04-06","0.03076923076923077"
"2015-04-07","0.020161290322580645"
"2015-04-08","-0.07407407407407407"
"2015-04-09","-0.273972602739726"
"2015-04-10","0.0273972602739726"
"2015-04-11","0.12101910828025478"
"2015-04-12","0.05442176870748299"
"2015-04-13","-0.13963963963963963"
"2015-04-14","-0.02872531418312388"
"2015-04-15","-0.05459057071960298"
"2015-04-16","0.03778040141676505"
"2015-04-17","0.007537688442211055"
"2015-04-18","-0.04294478527607362"
"2015-04-19","0.08737864077669903"
"2015-04-20","0.0456140350877193"
"2015-04-21","0.1206896551724138"
"2015-04-22","0.056338028169014086"
"2015-04-23","0.04594594594594595"
"2015-04-24","0.046583850931677016"
"2015-04-25","-0.05025125628140704"
"2015-04-26","0.10071942446043165"
"2015-04-27","-0.07722007722007722"
"2015-04-28","-0.0026666666666666666"
"2015-04-29","0.1256544502617801"
"2015-04-30","0.16906474820143885"
"2015-05-01","0.22826086956521738"
"2015-05-02","0.21929824561403508"
"2015-05-03","0.38235294117647056"
"2015-05-04","0.29918032786885246"
"2015-05-05","0.19318181818181818"
"2015-05-06","0.23015873015873015"
"2015-05-07","0.171875"
"2015-05-08","0.2236842105263158"
"2015-05-09","0.21739130434782608"
"2015-05-10","0.2882882882882883"
"2015-05-11","-0.26700680272108845"
"2015-05-12","-0.05010893246187364"
"2015-05-13","0.0"
"2015-05-14","0.15865384615384615"
"2015-05-15","0.06711409395973154"
"2015-05-16","0.3404255319148936"
"2015-05-17","0.4652777777777778"
"2015-05-18","0.16842105263157894"
"2015-05-19","0.3466666666666667"
"2015-05-20","-0.07814269535673839"
"2015-05-21","-0.041749502982107355"
"2015-05-22","0.08426966292134831"
"2015-05-23","-0.1111111111111111"
"2015-05-24","0.08928571428571429"
"2015-05-25","-0.08955223880597014"
"2015-05-26","-0.025495750708215296"
"2015-05-27","-0.18904109589041096"
"2015-05-28","-0.09536784741144415"
"2015-05-29","0.008982035928143712"
"2015-05-30","0.09743589743589744"
"2015-05-31","0.15168539325842698"
"2015-06-01","-0.18379446640316205"
"2015-06-02","-0.10512820512820513"
"2015-06-03","0.0"
"2015-06-04","0.48"
"2015-06-05","-0.023121387283236993"
"2015-06-06","0.1347517730496454"
"2015-06-07","0.2112676056338028"
"2015-06-08","-0.18181818181818182"
"2015-06-09","-0.06442577030812324"
"2015-06-10","-0.07142857142857142"
"2015-06-11","-0.10961538461538461"
"2015-06-12","-0.04987531172069826"
"2015-06-13","0.22916666666666666"
"2015-06-14","0.07194244604316546"
"2015-06-15","0.03188405797101449"
"2015-06-16","0.029585798816568046"
"2015-06-17","-0.07526881720430108"
"2015-06-18","0.01092896174863388"
"2015-06-19","-0.05198019801980198"
"2015-06-20","-0.10695187165775401"
"2015-06-21","0.11917098445595854"
"2015-06-22","-0.017543859649122806"
"2015-06-23","0.010273972602739725"
"2015-06-24","-0.09116809116809117"
"2015-06-25","0.025510204081632654"
"2015-06-26","0.11746031746031746"
"2015-06-27","0.03888888888888889"
"2015-06-28","-0.02631578947368421"
"2015-06-29","-0.15616438356164383"
"2015-06-30","-0.049707602339181284"
"2015-07-01","0.09968847352024922"
"2015-07-02","-0.16352201257861634"
"2015-07-03","0.11965811965811966"
"2015-07-04","-0.2023121387283237"
"2015-07-05","0.05970149253731343"
"2015-07-06","-0.16964285714285715"
"2015-07-07","-0.02030456852791878"
"2015-07-08","0.06129032258064516"
"2015-07-09","-0.10266159695817491"
"2015-07-10","-0.04739336492890995"
"2015-07-11","-0.10317460317460317"
"2015-07-12","0.16748768472906403"
"2015-07-13","-0.09467455621301775"
"2015-07-14","-0.14671814671814673"
"2015-07-15","-0.09441233140655106"
"2015-07-16","0.03837719298245614"
"2015-07-17","-0.01808785529715762"
"2015-07-18","-0.006993006993006993"
"2015-07-19","-0.11538461538461539"
"2015-07-20","0.05448717948717949"
"2015-07-21","-0.3123844731977819"
"2015-07-22","-0.2998324958123953"
"2015-07-23","-0.09466019417475728"
"2015-07-24","-0.11530398322851153"
"2015-07-25","0.011152416356877323"
"2015-07-26","0.0603448275862069"
"2015-07-27","-0.016891891891891893"
"2015-07-28","-0.12618296529968454"
"2015-07-29","0.04076086956521739"
"2015-07-30","0.013651877133105802"
"2015-07-31","0.01644736842105263"
"2015-08-01","0.021621621621621623"
"2015-08-02","0.05"
"2015-08-03","-0.27339449541284405"
"2015-08-04","-0.2742616033755274"
"2015-08-05","-0.05785123966942149"
"2015-08-06","-0.08"
"2015-08-07","-0.10736196319018405"
"2015-08-08","-0.058823529411764705"
"2015-08-09","-0.168"
"2015-08-10","-0.17289719626168223"
"2015-08-11","-0.026217228464419477"
"2015-08-12","-0.03065134099616858"
"2015-08-13","0.09252669039145907"
"2015-08-14","-0.1798780487804878"
"2015-08-15","0.045"
"2015-08-16","0.11320754716981132"
"2015-08-17","-0.4351464435146444"
"2015-08-18","-0.33791208791208793"
"2015-08-19","-0.44990892531876137"
"2015-08-20","-0.28869047619047616"
"2015-08-21","-0.15165876777251186"
"2015-08-22","-0.027777777777777776"
"2015-08-23","-0.12380952380952381"
"2015-08-24","-0.13917525773195877"
"2015-08-25","-0.0634441087613293"
"2015-08-26","0.06284153005464481"
"2015-08-27","-0.020671834625323"
"2015-08-28","-0.10948905109489052"
"2015-08-29","-0.1"
"2015-08-30","-0.11312217194570136"
"2015-08-31","-0.1984126984126984"
"2015-09-01","-0.0975609756097561"
"2015-09-02","-0.13870967741935483"
"2015-09-03","-0.16593886462882096"
"2015-09-04","0.05106382978723404"
"2015-09-05","-0.10294117647058823"
"2015-09-06","-0.18803418803418803"
"2015-09-07","-0.13612565445026178"
"2015-09-08","-0.11513157894736842"
"2015-09-09","-0.19168591224018475"
"2015-09-10","-0.164804469273743"
"2015-09-11","-0.08361204013377926"
"2015-09-12","-0.03816793893129771"
"2015-09-13","0.06796116504854369"
"2015-09-15","-0.3917525773195876"
"2015-09-16","-0.16161616161616163"
"2015-09-17","0.6306068601583114"
"2015-09-18","-0.09375"
"2015-09-19","0.05660377358490566"
"2015-09-20","-0.09027777777777778"
"2015-09-21","-0.20105820105820105"
"2015-09-22","-0.11818181818181818"
"2015-09-23","-0.10344827586206896"
"2015-09-24","-0.11377245508982035"
"2015-09-25","0.017543859649122806"
"2015-09-26","0.06962025316455696"
"2015-09-27","0.09550561797752809"
"2015-09-28","-0.0022172949002217295"
"2015-09-29","-0.09850746268656717"
"2015-09-30","0.013333333333333334"
"2015-10-01","0.00966183574879227"
"2015-10-02","-0.09041095890410959"
"2015-10-03","-0.006896551724137931"
"2015-10-04","0.0449438202247191"
"2015-10-05","-0.17272727272727273"
"2015-10-06","-0.2054794520547945"
"2015-10-07","0.0022675736961451248"
"2015-10-08","-0.05194805194805195"
"2015-10-09","-0.07365439093484419"
"2015-10-10","0.19827586206896552"
"2015-10-11","0.11538461538461539"
"2015-10-12","0.09415584415584416"
"2015-10-13","-0.04198473282442748"
"2015-10-14","0.031818181818181815"
"2015-10-15","0.046012269938650305"
"2015-10-16","0.054945054945054944"
"2015-10-17","0.057692307692307696"
"2015-10-18","0.1951219512195122"
"2015-10-19","0.12389380530973451"
"2015-10-20","-0.0625"
"2015-10-21","-0.12893982808022922"
"2015-10-22","-0.065625"
"2015-10-23","-0.10583941605839416"
"2015-10-24","0.09142857142857143"
"2015-10-25","0.06015037593984962"
"2015-10-26","-0.14885496183206107"
"2015-10-27","0.0"
"2015-10-28","-0.026755852842809364"
"2015-10-29","-0.10486891385767791"
"2015-10-30","-0.013452914798206279"
"2015-10-31","0.2"
"2015-11-01","0.07894736842105263"
"2015-11-02","0.15346534653465346"
"2015-11-03","-0.1541095890410959"
"2015-11-04","-0.046511627906976744"
"2015-11-05","-0.009478672985781991"
"2015-11-06","-0.01056338028169014"
"2015-11-07","0.14583333333333334"
"2015-11-08","0.059322033898305086"
"2015-11-09","0.007874015748031496"
"2015-11-10","0.056910569105691054"
"2015-11-11","0.06557377049180328"
"2015-11-12","-0.047021943573667714"
"2015-11-13","-0.13504823151125403"
"2015-11-14","0.07627118644067797"
"2015-11-15","0.17142857142857143"
"2015-11-16","0.07017543859649122"
"2015-11-17","-0.19791666666666666"
"2015-11-18","-0.2290748898678414"
"2015-11-19","-0.10619469026548672"
"2015-11-20","-0.1836734693877551"
"2015-11-21","0.06976744186046512"
"2015-11-22","0.16161616161616163"
"2015-11-23","-0.12921348314606743"
"2015-11-24","-0.13"
"2015-11-25","-0.08679245283018867"
"2015-11-26","-0.27586206896551724"
"2015-11-27","0.0"
"2015-11-28","0.15060240963855423"
"2015-11-29","0.19444444444444445"
"2015-11-30","-0.03137254901960784"
"2015-12-01","-0.09712230215827339"
"2015-12-02","-0.06100217864923747"
"2015-12-03","-0.23880597014925373"
"2015-12-04","-0.08595988538681948"
"2015-12-05","0.08"
"2015-12-06","0.17333333333333334"
"2015-12-07","-0.23443223443223443"
"2015-12-08","-0.13580246913580246"
"2015-12-09","-0.23048327137546468"
"2015-12-10","-0.11254019292604502"
"2015-12-11","-0.15625"
"2015-12-12","0.050724637681159424"
"2015-12-13","-0.07432432432432433"
"2015-12-14","-0.16044776119402984"
"2015-12-15","-0.17073170731707318"
"2015-12-16","-0.125"
"2015-12-17","-0.06295399515738499"
"2015-12-18","-0.2356687898089172"
"2015-12-19","-0.07092198581560284"
"2015-12-20","-0.07804878048780488"
"2015-12-21","-0.20982142857142858"
"2015-12-22","-0.10416666666666667"
"2015-12-23","-0.07006369426751592"
"2015-12-24","0.060810810810810814"
"2015-12-25","0.18681318681318682"
"2015-12-26","-0.164021164021164"
"2015-12-27","-0.2358490566037736"
"2015-12-28","-0.10101010101010101"
"2015-12-29","-0.019138755980861243"
"2015-12-30","-0.013157894736842105"
"2015-12-31","0.0658682634730539"
"2016-01-01","0.031007751937984496"
"2016-01-02","0.13636363636363635"
"2016-01-03","0.011764705882352941"
"2016-01-04","-0.010309278350515464"
"2016-01-06","0.0"
"2016-01-07","-0.29"
"2016-01-08","-0.01293103448275862"
"2016-01-09","0.15073529411764705"
"2016-01-10","0.2692307692307692"
"2016-01-11","-0.23778501628664495"
"2016-01-12","-0.20972644376899696"
"2016-01-13","-0.02346041055718475"
"2016-01-14","-0.08395061728395062"
"2016-01-15","-0.1488673139158576"
"2016-01-16","-0.15"
"2016-01-17","0.08791208791208792"
"2016-01-18","1.0"
"2016-01-19","-0.1661631419939577"
"2016-01-20","-0.1444141689373297"
"2016-01-21","-0.1740976645435244"
"2016-01-22","-0.10619469026548672"
"2016-01-23","-0.0425531914893617"
"2016-01-24","0.020202020202020204"
"2016-01-25","-0.23076923076923078"
"2016-01-26","-0.19172932330827067"
"2016-01-27","-0.18541033434650456"
"2016-01-28","-0.05511811023622047"
"2016-01-29","-0.06884057971014493"
"2016-01-30","0.1292517006802721"
"2016-01-31","0.08786610878661087"
"2016-02-01","0.05314009661835749"
"2016-02-02","-0.22186495176848875"
"2016-02-03","-0.21766561514195584"
"2016-02-04","0.5671140939597316"
