"Date","Open","High","Low","Close","Adj Close","Volume","Sentiment"
"2014-10-09","196.330002","196.600006","192.580002","192.740005","173.701065","210705000","-0.039942938659058486"
"2014-10-10","192.690002","193.649994","190.490005","190.539993","171.718399","221909000","-0.10080645161290322"
"2014-10-13","190.460007","191.149994","187.300003","187.410004","168.897568","230939000","0.0350916662724879"
"2014-10-14","188.419998","189.820007","187.039993","187.699997","169.158936","215847000","-0.1063933626159102"
"2014-10-15","185.160004","187.690002","181.919998","186.429993","168.014343","380715000","-0.11230283911671925"
"2014-10-16","183.059998","187.580002","182.889999","186.270004","167.870132","270391000","-0.08974358974358974"
"2014-10-17","188.419998","189.750000","187.619995","188.470001","169.852844","214625000","0.009889470622454915"
"2014-10-20","188.130005","190.449997","188.070007","190.300003","171.502106","130011000","0.048546815066339684"
"2014-10-21","191.679993","194.199997","191.479996","194.070007","174.899719","154949000","0.1686967113276492"
"2014-10-22","194.410004","194.910004","192.610001","192.690002","173.656006","151822000","-0.015658362989323844"
"2014-10-23","194.619995","196.199997","194.259995","194.929993","175.674728","154944000","0.01823949246629659"
"2014-10-24","195.250000","196.490005","194.490005","196.429993","177.026520","117927000","0.02091713596138375"
"2014-10-27","195.729996","196.449997","195.029999","196.160004","176.783264","82954000","0.23672325387817875"
"2014-10-28","196.820007","198.419998","196.729996","198.410004","178.810928","106736000","0.03115501519756839"
"2014-10-29","198.550003","199.119995","196.800003","198.110001","178.540588","142557000","0.03452768729641694"
"2014-10-30","197.580002","199.949997","197.399994","199.380005","179.685150","113330000","0.05489706799750468"
"2014-10-31","201.779999","201.820007","200.770004","201.660004","181.739944","146903000","0.0794912559618442"
"2014-11-03","201.919998","202.449997","201.309998","201.770004","181.839066","93600000","0.1347121653262353"
"2014-11-04","201.229996","201.600006","200.059998","201.070007","181.208206","93343000","-0.01556970983722576"
"2014-11-05","202.539993","202.589996","201.449997","202.339996","182.352753","91709000","0.028198074277854195"
"2014-11-06","202.389999","203.259995","201.639999","203.149994","183.082718","107089000","-0.0027816411682892906"
"2014-11-07","203.169998","203.600006","202.610001","203.339996","183.253967","89540000","0.03849303849303849"
"2014-11-10","203.380005","204.039993","203.130005","203.979996","183.830780","66319000","0.2673606614695199"
"2014-11-11","204.059998","204.309998","203.649994","204.179993","184.011032","54499400","-0.004421518054532056"
"2014-11-12","203.350006","204.240005","203.309998","203.960007","183.812775","90120300","0.060777957860615885"
"2014-11-13","204.160004","204.830002","203.210007","204.190002","184.020050","85357900","0.0264808362369338"
"2014-11-14","204.100006","204.490005","203.720001","204.240005","184.065094","80417500","0.06932573599240266"
"2014-11-17","203.850006","204.580002","203.649994","204.369995","184.182251","80441000","0.19462759462759463"
"2014-11-18","204.440002","205.919998","204.440002","205.550003","185.245697","76068100","0.06945228684359118"
"2014-11-19","205.309998","205.550003","204.300003","205.220001","184.948318","82373000","0.019204389574759947"
"2014-11-20","204.259995","205.710007","204.179993","205.580002","185.272720","72840300","0.0007429420505200594"
"2014-11-21","207.639999","207.839996","205.979996","206.679993","186.264008","142327300","0.015132408575031526"
"2014-11-24","207.169998","207.389999","206.910004","207.259995","186.786758","65880800","0.4224725891392558"
"2014-11-25","207.539993","207.789993","206.800003","207.110001","186.651596","79108300","0.048927038626609444"
"2014-11-26","207.289993","207.759995","207.029999","207.639999","187.129242","62167800","0.04270109235352532"
"2014-11-28","207.490005","207.869995","206.910004","207.199997","186.732681","57890100","0.009590348897760802"
"2014-12-01","206.399994","206.539993","205.380005","205.759995","185.434906","103968400","0.17375168690958165"
"2014-12-02","205.809998","207.339996","205.779999","207.089996","186.633545","74507200","0.0664869721473495"
"2014-12-03","207.300003","208.149994","207.100006","207.889999","187.354523","68952000","0.05767599660729432"
"2014-12-04","207.539993","208.270004","206.699997","207.660004","187.147278","91316600","0.05555555555555555"
"2014-12-05","207.869995","208.470001","207.550003","208.000000","187.453629","91025500","0.03451581975071908"
"2014-12-08","207.520004","208.119995","205.929993","206.610001","186.200989","108588200","0.11385510528432162"
"2014-12-09","204.369995","206.600006","203.910004","206.470001","186.074768","125180100","0.0037429819089207735"
"2014-12-10","205.910004","205.979996","202.929993","203.160004","183.091751","159856400","0.013753581661891117"
"2014-12-11","203.880005","206.190002","203.710007","204.190002","184.020050","159012800","0.029411764705882353"
"2014-12-12","202.639999","203.820007","200.850006","200.889999","181.045990","202330200","-0.04788732394366197"
"2014-12-15","201.979996","202.529999","198.779999","199.509995","179.802261","189965800","0.0721339593515358"
"2014-12-16","198.580002","202.399994","197.860001","197.910004","178.360336","259543800","-0.043968432919954906"
"2014-12-17","198.440002","202.339996","198.289993","201.789993","181.857071","253910100","0.0641025641025641"
"2014-12-18","204.740005","212.970001","203.919998","206.779999","186.354187","257633900","0.0931174089068826"
"2014-12-19","206.429993","207.330002","205.610001","206.520004","187.147125","245084600","0.0746054519368723"
"2014-12-22","206.750000","207.470001","206.460007","207.470001","188.007996","148318900","0.21738420102294445"
"2014-12-23","208.169998","208.229996","207.399994","207.750000","188.261719","122167900","0.05608856088560885"
"2014-12-24","208.020004","208.339996","207.720001","207.770004","188.279846","42963400","-0.017743979721166033"
"2014-12-26","208.309998","208.850006","208.250000","208.440002","188.886978","57326700","0.06463068181818182"
"2014-12-29","208.220001","208.970001","208.139999","208.720001","189.140732","79643900","0.2847529433794443"
"2014-12-30","208.210007","208.369995","207.509995","207.600006","188.125809","73540800","-0.07319485657764589"
"2014-12-31","207.990005","208.190002","205.389999","205.539993","186.259033","130333800","0.003125"
"2015-01-02","206.380005","206.880005","204.179993","205.429993","186.159332","121465900","0.07560522266404619"
"2015-01-05","204.169998","204.369995","201.350006","201.720001","182.797379","169632600","0.31622389833695"
"2015-01-06","202.089996","202.720001","198.860001","199.820007","181.075607","209151400","-0.056842105263157895"
"2015-01-07","201.419998","202.720001","200.880005","202.309998","183.332016","125346700","0.00597609561752988"
"2015-01-08","204.009995","206.160004","203.990005","205.899994","186.585236","147217800","0.09217171717171717"
"2015-01-09","206.399994","206.419998","203.509995","204.250000","185.090027","158567300","0.0033112582781456954"
"2015-01-12","204.410004","204.600006","201.919998","202.649994","183.640121","144396100","0.19244614396786622"
"2015-01-13","204.119995","205.479996","200.509995","202.080002","183.123596","214553300","-0.042937149968886125"
"2015-01-14","199.649994","201.100006","198.570007","200.860001","182.018036","192991100","-0.03759765625"
"2015-01-15","201.630005","202.009995","198.880005","199.020004","180.350677","176613900","-0.05481049562682216"
"2015-01-16","198.770004","201.820007","198.550003","201.630005","182.715820","211879600","0.0172927847346452"
"2015-01-20","202.399994","202.720001","200.169998","202.059998","183.105469","130991100","0.23796643068318368"
"2015-01-21","201.500000","203.660004","200.940002","203.080002","184.029800","122942700","0.02745995423340961"
"2015-01-22","203.990005","206.259995","202.330002","206.100006","186.766479","174356000","0.090282131661442"
"2015-01-23","205.789993","206.100006","204.809998","204.970001","185.742508","117516800","0.03740648379052369"
"2015-01-26","204.710007","205.559998","203.850006","205.449997","186.177475","92009700","0.11164962626437357"
"2015-01-27","202.970001","204.119995","201.740005","202.740005","183.721680","134044600","0.020783847980997625"
"2015-01-28","204.169998","204.289993","199.910004","200.139999","181.365585","168514300","0.016684045881126174"
"2015-01-29","200.380005","202.300003","198.679993","201.990005","183.042038","173585400","0.039627039627039624"
"2015-01-30","200.570007","202.169998","199.130005","199.449997","180.740311","197729700","0.030253025302530254"
"2015-02-02","200.050003","202.029999","197.860001","201.919998","182.978622","163107000","0.10996690092700374"
"2015-02-03","203.000000","204.850006","202.550003","204.839996","185.624680","124212900","0.0476529160739687"
"2015-02-04","203.919998","205.380005","203.509995","204.059998","184.917847","134306700","0.04738760631834751"
"2015-02-05","204.860001","206.300003","204.770004","206.119995","186.784622","97953200","0.08345120226308345"
"2015-02-06","206.559998","207.240005","204.919998","205.550003","186.268112","125672000","-0.6666666666666666"
"2015-02-09","204.770004","205.639999","204.139999","204.630005","185.434402","87219000","0.1326509993924648"
"2015-02-10","205.880005","207.119995","204.679993","206.809998","187.409882","96164200","0.03832752613240418"
"2015-02-11","206.610001","207.449997","205.830002","206.929993","187.518646","91087800","0.011149825783972125"
"2015-02-12","207.889999","208.990005","206.970001","208.919998","189.321930","97545900","0.06773488710852149"
"2015-02-13","209.070007","209.839996","208.759995","209.779999","190.101303","93670400","0.030369961347321922"
"2015-02-17","209.399994","210.320007","209.100006","210.110001","190.400314","76968200","-0.0634469696969697"
"2015-02-18","209.660004","210.220001","209.339996","210.130005","190.418427","80652900","0.004163775156141568"
"2015-02-19","209.410004","210.419998","209.240005","209.979996","190.282516","91462500","-0.014936519790888723"
"2015-02-20","209.479996","211.330002","208.729996","211.240005","191.424316","140896400","-0.007263922518159807"
"2015-02-23","210.940002","211.210007","210.479996","211.210007","191.397171","74411100","0.1124138625002088"
"2015-02-24","211.119995","212.050003","210.759995","211.809998","191.940842","72472300","0.002284843869002285"
"2015-02-25","211.660004","212.240005","211.220001","211.630005","191.777740","73061700","0.08060654429369513"
"2015-02-26","211.520004","211.710007","210.649994","211.380005","191.551178","72697900","0.011093502377179081"
"2015-02-27","211.259995","211.580002","210.600006","210.660004","190.898758","108076000","0.006013745704467354"
